address,city,name,state,type,x,y,zip,first_appearance,final_appearance,block_fips,tract_fips
519 Kimberton Rd.,Phoenixville,Sly Fox Brewhouse & Eatery,PA,BrewPub,-75.5495946606,40.1293109285,19460,2006,2012,420293010004007,42029301000
3 W. Gay Street ,West Chester,Iron Hill Brewery & Restaurant ,PA,BrewPub,-75.6055371,39.9605755,19380,2005,2005,420293024002017,42029302400
3 W. Gay St. ,West Chester,Iron Hill Brewery & Restaurant ,PA,BrewPub,-75.6056133609,39.9606906757,19380,2006,2015,420293024002017,42029302400
25 Hayward Street ,Ipswich,Mercury Brewing Company ,MA,MicroBrewery,-70.844091,42.67199,1938,2005,2005,250092233002032,25009223300
23 Hayward St.,Ipswich,Mercury Brewing Company ,MA,MicroBrewery,-70.8438360022,42.6714929641,1938,2006,2015,250092233002032,25009223300
27 Commercial St. ,Gloucester,Cape Ann Brewing Company ,MA,MicroBrewery,-70.6662438136,42.6103421195,1930,2006,2010,250092215002003,25009221500
27 Commercial Street ,Gloucester,Cape Ann Brewing Company ,MA,MicroBrewery,-70.666392,42.610216,1930,2005,2005,250092215002003,25009221500
3601 S. Broad Street,Philadelphia,Red Bell Brewery & Pub ,PA,BrewPub,-75.1720529,39.9011809,19148,2005,2005,421019806001012,42101980600
3601 S. Broad St.,Philadelphia,Red Bell Brewery & Pub ,PA,BrewPub,-75.1734519156,39.9051523713,19148,2006,2008,421019806001011,42101980600
4120 Main Street ,Manayunk,Manayunk Brewery & Restaurant ,PA,BrewPub,-75.2193379,40.0226381,19127,2005,2005,421010210004021,42101021000
4120 Main St. ,Philadelphia,Manayunk Brewery & Restaurant ,PA,BrewPub,-75.2188242975,40.0221259007,19127,2006,2015,421010210004021,42101021000
2439 Amber St. ,Philadelphia,Yards Brewing Company ,PA,MicroBrewery,-75.1269982718,39.9828225918,19125,2006,2007,421010161001002,42101016100
2439 Amber Street ,Philadelphia,Yards Brewing Company ,PA,MicroBrewery,-75.1272851,39.9826778,19125,2005,2005,421010161001004,42101016100
1150 Filbert Street ,Philadelphia,Independence Brew Pub ,PA,BrewPub,-75.159445,39.952616,19107,2005,2005,421010005001019,42101000500
1150 Filbert St. ,Philadelphia,Independence Brew Pub ,PA,BrewPub,-75.1584186754,39.9527472138,19107,2006,2007,421010005001019,42101000500
5775 Lower York Rd.,Lahaska,Porterhouse Brewpub & Restaurant,PA,BrewPub,-75.0331270851,40.3462280255,18931,2006,2012,420171045022001,42017104502
5775 Lower York Road,Lahaska,Porterhouse Brewpub & Restaurant,PA,BrewPub,-75.0337519,40.3460528,18931,2005,2005,420171045022001,42017104502
700 N. Pennsylvania Ave.,Wilkes Barre,Lion Brewery,PA,MicroBrewery,-75.8588454162,41.2551764635,18705,2009,2015,420792013001013,42079201300
700 N. Pennsylvania Ave.,Wilkes-Barre,Lion Brewery,PA,MicroBrewery,-75.8577837,41.2551787,18705,2005,2008,420792013001010,42079201300
380 Coal Street,Wilkes-Barre,Black Rock Brewing Co.,PA,BrewPub,-75.865016,41.2368602,18702,2005,2005,420792010002004,42079201000
380 Coal St.,Wilkes-Barre,Black Rock Brewing Co.,PA,BrewPub,-75.8658550324,41.2376227688,18702,2006,2006,420792010002004,42079201000
199 Cabot St.,Lowell,Concord Brewery,MA,MicroBrewery,-71.3161820059,42.6510495498,1854,2006,2008,250173883002008,25017388300
199 Cabot Street,Lowell,Concord Brewery,MA,MicroBrewery,-71.3165011,42.6508529,1854,2005,2005,250173883002009,25017388300
2092 Pennsylvania 611,Swiftwater,Pocono Brewing Restaurant & Tavern,PA,BrewPub,-75.327812,41.085239,18370,2015,2015,420893004012040,42089300401
Route 611 / Wiscasset Rd.,Swiftwater,Pocono Brewing Restaurant & Tavern,PA,BrewPub,-75.327812,41.085239,18370,2012,2014,420893004012040,42089300401
100 Washington Street,Haverhill,Tap Brew Pub,MA,BrewPub,-71.0852382,42.772665,1832,2005,2005,250092601002040,25009260100
100 Washington St.,Haverhill,Tap Brew Pub,MA,BrewPub,-71.0858933083,42.7725215309,1832,2006,2015,250092601002040,25009260100
569 Main St.,Bethlehem,Bethlehem Brew Works,PA,BrewPub,-75.3820154268,40.6219609765,18018,2006,2015,420950108002018,42095010800
569 Main Street,Bethlehem,Bethlehem Brew Works,PA,BrewPub,-75.3821851,40.6222629,18018,2005,2005,420950108002018,42095010800
119 N. Market St.,Selinsgrove,Selin's Grove Brewing Co.,PA,BrewPub,-76.86116,40.8008669,17870,2005,2006,421090707012036,42109070701
121 N. Market St.,Selinsgrove,Selin's Grove Brewing Co.,PA,BrewPub,-76.8611902129,40.8010817784,17870,2007,2015,421090707012036,42109070701
50 Turnpike Rd.,Southborough,Owen O'Leary's,MA,BrewPub,-71.5009013418,42.2955154718,1772,2006,2015,250277411011003,25027741101
50 Turnpike Road,Southborough,Owen O'Leary's,MA,BrewPub,-71.4998113,42.2954284,1772,2005,2005,250277411011029,25027741101
231 W. 4th St.,Williamsport,Bullfrog Brewery,PA,BrewPub,-77.005653,41.240488,17701,2012,2015,420810006003044,42081000600
229 W. 4th St.,Williamsport,Bullfrog Brewery,PA,BrewPub,-77.0053734682,41.2404102889,17701,2006,2011,420810006003067,42081000600
229 West Fourth Street,Williamsport,Bullfrog Brewery,PA,BrewPub,-77.00562,41.240335,17701,2005,2005,420810006003067,42081000600
319 Speen Street,Natick,Owen O'Leary's,MA,BrewPub,-71.3775678,42.3025564,1760,2005,2005,250173825001025,25017382500
319 Speen St.,Natick,Owen O'Leary's,MA,BrewPub,-71.3813406272,42.3044506342,1760,2006,2008,250173825001044,25017382500
102 N. Market St.,Mount Joy,Bube's Brewery,PA,BrewPub,-76.5028530308,40.1119903933,17552,2006,2015,420710109003000,42071010900
102 North Market Street,Mount Joy,Bube's Brewery,PA,BrewPub,-76.5029855,40.111778,17552,2005,2005,420710109003000,42071010900
83 Mansion House Road,Manheim,Swashbuckler Brewing Co.,PA,MicroBrewery,-76.4319582,40.2282995,17545,2005,2005,420710105011025,42071010501
83 Mansion House Rd.,Manheim,Swashbuckler Brewing Co.,PA,MicroBrewery,-76.4314337942,40.2274331434,17545,2006,2013,420710105011058,42071010501
100 Wattaquadoc Hill Rd.,Bolton,Nashoba Valley Winery & Brewery,MA,BrewPub,-71.6185076096,42.4316560494,1740,2006,2015,250277151002021,25027715100
100 Wattaquadoc Hill Road,Bolton,Nashoba Valley Winery & Brewery,MA,BrewPub,-71.6120466,42.4324748,1740,2005,2005,250277151002083,25027715100
248 Hunterstown Rd.,Gettysburg,Gettysbrew Restaurant & Brewery,PA,BrewPub,-77.2101605468,39.846045727,17325,2006,2015,420010306003031,42001030600
248 Hunterstown Road,Gettysburg,Gettysbrew Restaurant & Brewery,PA,BrewPub,-77.2104057,39.845914,17325,2005,2005,420010306003031,42001030600
2240 Millennium Way,Enola,Pizza Boy Brewing @ Al's of Hampden,PA,BrewPub,-76.969858,40.288729,17025,2014,2015,420410113011004,42041011301
4520 Valley St.,Enola,Pizza Boy Brewing @ Al's of Hampden,PA,BrewPub,-76.975215,40.289685,17025,2013,2013,420410113011000,42041011301
2105 N. Atherton St.,State College,Otto's Pub & Brewery,PA,BrewPub,-77.8288666394,40.7845618716,16801,2006,2010,420270117023029,42027011702
137 Elmwood St.,State College,Happy Valley Brewing Co.,PA,BrewPub,-77.829505,40.810374,16801,2015,2015,420270117022032,42027011702
2105 North Atherton Street,State College,Otto's Pub & Brewery,PA,BrewPub,-77.8319736,40.7854691,16801,2005,2005,420270117023023,42027011702
137 Elmwood St.,Lemont,Happy Valley Brewing Co.,PA,MicroBrewery,-77.829505,40.810374,16801,2014,2014,420270117022032,42027011702
1213 Veshecco Drive,Erie,Erie Brewing Co.,PA,MicroBrewery,-80.112978,42.111185,16501,2005,2005,420490011001001,42049001100
1213 Veshecco Dr.,Erie,Erie Brewing Co.,PA,MicroBrewery,-80.1150948456,42.1091020946,16501,2006,2015,420490011001005,42049001100
22019 US  HWY 6 & 19,Venango,Sprague Farm & Brew Works,PA,BrewPub,-80.1131,41.7711,16440,2007,2009,420391102011096,42039110201
22113 US  HWY 6 & 19,Venango,Sprague Farm & Brew Works,PA,BrewPub,-80.10561,41.779505,16440,2010,2015,420391102011078,42039110201
199 Arnold Rd.,Sturbridge,Hyland Orchard & Brewery,MA,MicroBrewery,-72.1086448461,42.1387650823,1566,2006,2007,250277581022049,25027758102
199 Arnold Road,Sturbridge,Hyland Orchard & Brewery,MA,MicroBrewery,-72.1098441,42.1398521,1566,2005,2005,250277581022049,25027758102
510 Boston Turnpike Rd.,Shrewsbury,Deja Brew,MA,BrewonPremise,-71.7182401,42.276191,1545,2005,2005,250277391003002,25027739100
510 Boston Turnpike,Shrewsbury,Deja Brew,MA,BrewonPremise,-71.7180513032,42.2763519824,1545,2006,2011,250277391003002,25027739100
800 Vinial St.,Pittsburgh,Penn Brewery,PA,BrewPub,-79.9911553018,40.4573103189,15212,2006,2015,420032406002017,42003240600
800 Vinial Street,Pittsburgh,Penn Brewery,PA,BrewPub,-79.991475,40.4571824,15212,2005,2005,420032406002017,42003240600
SouthSide Works - 2705 S. Water St.,Pittsburgh,Hofbrauhaus Pittsburgh,PA,BrewPub,-79.977854,40.42614,15203,2009,2012,420031702004023,42003170200
2705 S. Water St. (SouthSide Works),Pittsburgh,Hofbrauhaus Pittsburgh,PA,BrewPub,-79.977854,40.42614,15203,2013,2015,420031702004023,42003170200
3410 Sassafras Street ,Pittsburgh,Wainwright Brewing ,PA,BrewPub,-79.9653149,40.461568,15201,2005,2005,420030603001033,42003060300
3525 Liberty Ave. ,Pittsburgh,Church Brew Works ,PA,BrewPub,-79.9649129153,40.461766816,15201,2006,2015,420030603001043,42003060300
3525 Liberty Avenue ,Pittsburgh,Church Brew Works ,PA,BrewPub,-79.9644247,40.4622063,15201,2005,2005,420030603001029,42003060300
3410 Sassafras St. ,Pittsburgh,Wainwright Brewing ,PA,BrewPub,-79.965423868,40.4616182974,15201,2006,2006,420030603001033,42003060300
171 E. Bridge Street ,Homestead,Rock Bottom Restaurant & Brewery ,PA,BrewPub,-79.9152619,40.4094353,15120,2005,2005,420034838002005,42003483800
171 E. Bridge St. ,Homestead,Rock Bottom Restaurant & Brewery ,PA,BrewPub,-79.9142932892,40.408766159,15120,2006,2015,420034838002005,42003483800
3600 Walnut Rd/State Rt 419,Watkins Glen,Seneca Lodge Craft Brewing,NY,BrewPub,-76.871099,42.36929,14891,2014,2015,360979504001007,36097950400
223-301 N. Franklin St.,Watkins Glen,Crooked Rooster Brewpub,NY,BrewPub,-76.8738591671,42.3811861649,14891,2011,2015,360979504002028,36097950400
303 N. Franklin St.,Watkins Glen,Crooked Rooster Brewpub,NY,BrewPub,-76.8738591671,42.3811861649,14891,2006,2010,360979504002028,36097950400
Walnut Road & Route 329,Watkins Glen,Seneca Lodge Craft Brewing,NY,BrewPub,-76.871099,42.36929,14891,2012,2013,360979504001007,36097950400
606 Elmira Rd.,Ithaca,Ithaca Beer Co.,NY,MicroBrewery,-76.5331310876,42.4138372435,14850,2006,2012,361090010001009,36109001000
606 Elmira Road,Ithaca,Ithaca Beer Co.,NY,MicroBrewery,-76.5332976,42.4142518,14850,2005,2005,361090010001009,36109001000
63 West Market Street,Corning,Market Street Brewing Co. & Restaurant,NY,BrewPub,-77.0571062,42.1440543,14830,2005,2005,361019626001017,36101962600
63 W. Market St.,Corning,Market Street Brewing Co. & Restaurant,NY,BrewPub,-77.0604,42.1447,14830,2006,2015,361019626001013,36101962600
28 Monroe St.,Ellicottville,Ellicottville Brewing Co.,NY,BrewPub,-78.6707585523,42.2752396528,14731,2006,2015,360099607023028,36009960702
28 Monroe Street,Ellicottville,Ellicottville Brewing Co.,NY,BrewPub,-78.670429,42.275055,14731,2005,2005,360099607023019,36009960702
175 State Road East,Westminster,Wachusett Brewing Co.,MA,MicroBrewery,-71.871529,42.5586268,1473,2005,2005,250277081003026,25027708100
175 State Rd. E.,Westminster,Wachusett Brewing Co.,MA,MicroBrewery,-71.8712230811,42.5584252185,1473,2006,2015,250277081003038,25027708100
3859 Buffalo Road,Rochester,Rohrbach Brewing Co.,NY,BrewPub,-77.7616766,43.1372964,14624,2005,2005,360550149051019,36055014905
3859 Buffalo Rd.,Rochester,Rohrbach Brewing Co.,NY,BrewPub,-77.7632841394,43.137333863,14624,2006,2015,360550149051019,36055014905
1142 Mt. Hope Avenue,Rochester,"Distillery, The",NY,BrewPub,-77.615601,43.127617,14620,2005,2005,360550038051004,36055003805
1142 Mt. Hope Ave.,Rochester,"Distillery, The",NY,BrewPub,-77.6158929146,43.127451335,14620,2006,2006,360550038051004,36055003805
300 State St.,Rochester,Bru,NY,BrewPub,-77.6181287473,43.1604127256,14614,2006,2006,360550002001049,36055000200
300 State Street,Rochester,Bru,NY,BrewPub,-77.6178081,43.1604977,14614,2005,2005,360550002001048,36055000200
445 St. Paul St.,Rochester,High Falls Brewing Co.,NY,MicroBrewery,-77.614077,43.164524,14605,2009,2011,360550092001014,36055009200
445 Saint Paul Street,Rochester,High Falls Brewing Co.,NY,MicroBrewery,-77.6148867,43.1642083,14605,2005,2005,360550092001014,36055009200
93 Paper Mill St.,Honeoye Falls,Custom Brewcrafters,NY,MicroBrewery,-77.5856058535,42.9499302446,14472,2006,2008,360550124011049,36055012401
93 Paper Mill Street,Honeoye Falls,Custom Brewcrafters,NY,MicroBrewery,-77.5902759,42.9522855,14472,2005,2005,360550124011040,36055012401
6861 Main Street ,Buffalo,Buffalo Brewpub,NY,BrewPub,-78.6979152,42.964919,14221,2005,2005,360290096001003,36029009600
6861 Main St. ,Williamsville,Buffalo Brewpub,NY,BrewPub,-78.6975293073,42.9651214814,14221,2011,2015,360290096001003,36029009600
6861 Main St. ,Buffalo,Buffalo Brewpub,NY,BrewPub,-78.6975293073,42.9651214814,14221,2006,2010,360290096001003,36029009600
491 Ontario Street ,Buffalo,Flying Bison Brewing Company ,NY,MicroBrewery,-78.896516,42.9563513,14207,2005,2005,360290057001001,36029005700
491 Ontario St. ,Buffalo,Flying Bison Brewing Company ,NY,MicroBrewery,-78.8967865917,42.9564934134,14207,2006,2014,360290057001001,36029005700
76 Pearl Street ,Buffalo,Pearl Street Grill & Brewery ,NY,BrewPub,-78.8773423,42.8810911,14202,2005,2005,360290165001095,36029016500
76 Pearl St. ,Buffalo,Pearl Street Grill & Brewery ,NY,BrewPub,-78.8770966345,42.8808739496,14202,2006,2015,360290165001097,36029016500
212 W. Main St.,Sackets Harbor,Sackets Harbor Brewing Co.,NY,BrewPub,-76.1207782101,43.9472981894,13685,2006,2015,360450604005014,36045060400
212 W. Main Street,Sackets Harbor,Sackets Harbor Brewing Co.,NY,BrewPub,-76.1206915,43.9479816,13685,2005,2005,360450604004019,36045060400
320 S. Clinton Street ,Syracuse,Syracuse Suds Factory ,NY,BrewPub,-76.1538678,43.0481019,13202,2005,2005,360670032001040,36067003200
320 S. Clinton St. ,Syracuse,Syracuse Suds Factory ,NY,BrewPub,-76.1537953353,43.0486289239,13202,2006,2015,360670032001040,36067003200
190 5th Avenue,Oswego,King Arthur's Steak House & Brewery,NY,BrewPub,-76.531817,43.446515,13126,2005,2005,360750216022039,36075021602
190 5th Ave.,Oswego,King Arthur's Steak House & Brewery,NY,BrewPub,-76.5317769278,43.4464824351,13126,2006,2006,360750216022039,36075021602
24 Federal Street,Greenfield,People's Pint,MA,BrewPub,-72.6001653,42.5886025,1301,2005,2005,250110413004012,25011041300
24 Federal St.,Greenfield,People's Pint,MA,BrewPub,-72.6003273193,42.5885889478,1301,2006,2015,250110413004012,25011041300
131 Excelsior Ave.,Saratoga Springs,Mendocino Brewing Co.,NY,BrewPub,-73.771075206,43.0903402895,12866,2006,2015,360910611001006,36091061100
131 Excelsior Avenue,Saratoga Springs,Mendocino Brewing Co.,NY,BrewPub,-73.7679002,43.0910159,12866,2005,2005,360910611002016,36091061100
184 Glen St.,Glen Falls,Davidson Bros. Restaurant & Brewery,NY,BrewPub,-73.644772,43.3096249,12801,2005,2008,361130702001000,36113070200
184 Glen St.,Glens Falls,Davidson Bros. Restaurant & Brewery,NY,BrewPub,-73.6453798633,43.3100056704,12801,2009,2015,361130702001000,36113070200
237 Union St.,Schenectady,"Van Dyck, The",NY,BrewPub,-73.9449771033,42.8164377021,12305,2006,2015,360930335002005,36093033500
237 Union Street,Schenectady,"Van Dyck, The",NY,BrewPub,-73.943131,42.8165771,12305,2005,2005,360930335002005,36093033500
417 River St.,Troy,Brown's Brewing Co.,NY,BrewPub,-73.6881246457,42.7353848869,12180,2006,2015,360830407004010,36083040700
417 River Street,Troy,Brown's Brewing Co.,NY,BrewPub,-73.687704,42.735771,12180,2005,2005,360830407004010,36083040700
800 New Loudon Road ,Latham,Malt River Brewing Company ,NY,BrewPub,-73.7637583,42.7480503,12110,2005,2005,360010135071016,36001013507
800 New Loudon Rd. ,Latham,Malt River Brewing Company ,NY,BrewPub,-73.7615092706,42.746899881,12110,2006,2006,360010135071017,36001013507
67 W. Main Street,Patchogue,Brickhouse Brewery & Restaurant,NY,BrewPub,-73.0168092,40.7660401,11772,2005,2005,361031589003022,36103158900
67 W. Main St.,Patchogue,Brickhouse Brewery & Restaurant,NY,BrewPub,-73.01679546,40.765859533,11772,2006,2015,361031589003022,36103158900
79 N. 11th Street ,Brooklyn,Brooklyn Brewery ,NY,BrewPub,-73.957258,40.721645,11211,2005,2005,360470557002006,36047055700
79 N. 11th St. ,Brooklyn,Brooklyn Brewery ,NY,BrewPub,-73.9575219311,40.7216190109,11211,2006,2015,360470557002006,36047055700
7 W. Main St.,Middletown,Olde Erie Brew Pub,NY,BrewPub,-74.4205003771,41.4451644009,10940,2006,2006,360710151001016,36071015100
7 West Main Street,Middletown,Olde Erie Brew Pub,NY,BrewPub,-74.4204612,41.4451892,10940,2005,2005,360710151001016,36071015100
201 Saw Mill River Rd. ,Yonkers,Saw Mill River Brewery ,NY,MicroBrewery,-73.8798280422,40.9455427684,10701,2006,2006,361190016003002,36119001600
201 Saw Mill River Road ,Yonkers,Saw Mill River Brewery ,NY,MicroBrewery,-73.8799334,40.9455044,10701,2005,2005,361190016003002,36119001600
856 E. 136th St.,Bronx,Bronx Brewery,NY,Brewery,-73.910387,40.80203,10454,2015,2015,360050019003026,36005001900
7 Bruckner Blvd.,New York,Bronx Brewery,NY,MicroBrewery,-73.930048,40.808021,10454,2012,2013,360050019001003,36005001900
1285 Sixth Ave.,New York,Heartland Brewery at Radio City,NY,BrewPub,-73.9798489,40.7607402,10019,2005,2005,360610131001002,36061013100
1285 6th Ave. (Avenue of the Americas),New York,Heartland Brewery at Radio City,NY,BrewPub,-73.9801535539,40.7608980925,10019,2006,2013,360610131001002,36061013100
86 Bedford Street,New York,Chumley's,NY,BrewPub,-74.0050589,40.7320946,10014,2005,2005,360610073003003,36061007300
86 Bedford St.,New York,Chumley's,NY,BrewPub,-74.0049204364,40.7326275578,10014,2006,2007,360610073003000,36061007300
35 Union Square West,New York,Heartland Brewery at Union Square,NY,BrewPub,-73.9908393,40.7369091,10003,2005,2005,360610052002004,36061005200
35 Union Square W.,New York,Heartland Brewery at Union Square,NY,BrewPub,-73.9907857708,40.7372111234,10003,2006,2014,360610052002004,36061005200
1171 Hooper Ave.,Toms River,Basil T's Brewpub & Italian Grill,NJ,BrewPub,-74.1827710366,39.9751814704,08840,2007,2015,340297232002007,34029723200
185 Pearl St.,Burlington,Three Needs Brewery & Taproom,VT,BrewPub,-73.212162,44.480473,05401,2013,2015,500070010001000,50007001000
100 Searsport Ave.,Belfast,Belfast Bay Brewing Co.,ME,BrewPub,-68.993175,44.432674,04915,2009,2015,230270430001058,23027043000
8 Mount Desert St.,Bar Harbor,Bar Harbor Brewing Co.,ME,MicroBrewery,-68.204816,44.387343,04609,2009,2015,230099659002003,23009965900
29 Sunday River Rd.,Bethel,Sunday River Brewing Co.,ME,BrewPub,-70.8090205,44.4467218,04345,2012,2015,230179659001029,23017965900
50 Industrial Way,Portland,Allagash Brewing Co.,ME,MicroBrewery,-70.31822,43.702764,04103,2013,2015,230050021022013,23005002102
48 Sanford Dr.,Sanford,Sebago Brewing Co.,ME,MicroBrewery,-70.3966,43.6812,04083,2007,2014,230050040011027,23005004001
48 Sanford Dr.,Gorham,Sebago Brewing Co.,ME,Brewery,-70.396424,43.679212,04083,2015,2015,230050040011026,23005004001
65 Portland Rd.,Kennebunk,Sebago Brewing Co.,ME,BrewHouse,-70.5307374,43.3962486,04043,2012,2015,230310280023002,23031028002
67 Portland Rd.,Kennebunk,Sebago Brewing Co.,ME,BrewHouse,-70.5307374,43.3962486,04043,2011,2011,230310280023002,23031028002
51 Dow Hwy (Route 236),Eliot,Shipyard Brew Pub,ME,BrewPub,-70.7726,43.1314,03903,2007,2008,230310370003025,23031037000
